"","promoter_tssName","promoter_seqnames","promoter_start","promoter_end","promoter_width","promoter_strand","promoter_name","hg19_seqnames","hg19_start","hg19_end","hg19_width","hg19_strand","hg19_tx_name","hg19_gene","chrom","start","end","strand","gene","promoter_fullname"
"22","chr12_25250916_25250917","chr12",25249916,25251916,2001,"+","chr12.25249916.25251916","chr12",25150508,25261269,110762,"+","NM_001394803.1","IRAG2","chr12",25250916,25250917,"+","KRAS","chr12_25250916_25250917_KRAS"
"23","chr12_25250926_25250927","chr12",25249926,25251926,2001,"+","chr12.25249926.25251926","chr12",25150508,25261269,110762,"+","NM_001394803.1","IRAG2","chr12",25250926,25250927,"+","KRAS","chr12_25250926_25250927_KRAS"
"24","chr12_25250928_25250929","chr12",25249928,25251928,2001,"+","chr12.25249928.25251928","chr12",25150508,25261269,110762,"+","NM_001394803.1","IRAG2","chr12",25250928,25250929,"+","KRAS","chr12_25250928_25250929_KRAS"
"25","chr12_25250934_25250935","chr12",25249934,25251934,2001,"+","chr12.25249934.25251934","chr12",25150508,25261269,110762,"+","NM_001394803.1","IRAG2","chr12",25250934,25250935,"+","KRAS","chr12_25250934_25250935_KRAS"
"26","chr12_25250935_25250936","chr12",25249935,25251935,2001,"+","chr12.25249935.25251935","chr12",25150508,25261269,110762,"+","NM_001394803.1","IRAG2","chr12",25250935,25250936,"+","KRAS","chr12_25250935_25250936_KRAS"
"27","chr12_55966780_55966781","chr12",55965780,55967780,2001,"+","chr12.55965780.55967780","chr12",55966251,55969396,3146,"+","NM_001258285.2","OR2AP1","chr12",55966780,55966781,"+","CDK2","chr12_55966780_55966781_CDK2"
"28","chr12_55966799_55966800","chr12",55965799,55967799,2001,"+","chr12.55965799.55967799","chr12",55966251,55969396,3146,"+","NM_001258285.2","OR2AP1","chr12",55966799,55966800,"+","CDK2","chr12_55966799_55966800_CDK2"
"29","chr12_55966820_55966821","chr12",55965820,55967820,2001,"+","chr12.55965820.55967820","chr12",55966251,55969396,3146,"+","NM_001258285.2","OR2AP1","chr12",55966820,55966821,"+","CDK2","chr12_55966820_55966821_CDK2"
"30","chr12_55966829_55966830","chr12",55965829,55967829,2001,"+","chr12.55965829.55967829","chr12",55966251,55969396,3146,"+","NM_001258285.2","OR2AP1","chr12",55966829,55966830,"+","CDK2","chr12_55966829_55966830_CDK2"
"31","chr12_55966830_55966831","chr12",55965830,55967830,2001,"+","chr12.55965830.55967830","chr12",55966251,55969396,3146,"+","NM_001258285.2","OR2AP1","chr12",55966830,55966831,"+","CDK2","chr12_55966830_55966831_CDK2"
"32","chr12_55966833_55966834","chr12",55965833,55967833,2001,"+","chr12.55965833.55967833","chr12",55966251,55969396,3146,"+","NM_001258285.2","OR2AP1","chr12",55966833,55966834,"+","CDK2","chr12_55966833_55966834_CDK2"
"33","chr12_55967279_55967280","chr12",55966279,55968279,2001,"+","chr12.55966279.55968279","chr12",55966251,55969396,3146,"+","NM_001258285.2","OR2AP1","chr12",55967279,55967280,"+","CDK2","chr12_55967279_55967280_CDK2"
"34","chr12_55967320_55967321","chr12",55966320,55968320,2001,"+","chr12.55966320.55968320","chr12",55966251,55969396,3146,"+","NM_001258285.2","OR2AP1","chr12",55967320,55967321,"+","CDK2","chr12_55967320_55967321_CDK2"
"35","chr12_55967461_55967462","chr12",55966461,55968461,2001,"+","chr12.55966461.55968461","chr12",55966251,55969396,3146,"+","NM_001258285.2","OR2AP1","chr12",55967461,55967462,"+","CDK2","chr12_55967461_55967462_CDK2"
"36","chr14_55152643_55152644","chr14",55151643,55153643,2001,"+","chr14.55151643.55153643","chr14",55033845,55260030,226186,"+","NM_015589.6","SAMD4A","chr14",55152643,55152644,"+","DLGAP5","chr14_55152643_55152644_DLGAP5"
"37","chr14_55191171_55191172","chr14",55190171,55192171,2001,"+","chr14.55190171.55192171","chr14",55033845,55260030,226186,"+","NM_015589.6","SAMD4A","chr14",55191171,55191172,"+","DLGAP5","chr14_55191171_55191172_DLGAP5"
"38","chr14_55191543_55191544","chr14",55190543,55192543,2001,"+","chr14.55190543.55192543","chr14",55033845,55260030,226186,"+","NM_015589.6","SAMD4A","chr14",55191543,55191544,"+","DLGAP5","chr14_55191543_55191544_DLGAP5"
"39","chr14_55191560_55191561","chr14",55190560,55192560,2001,"+","chr14.55190560.55192560","chr14",55033845,55260030,226186,"+","NM_015589.6","SAMD4A","chr14",55191560,55191561,"+","DLGAP5","chr14_55191560_55191561_DLGAP5"
"40","chr14_55191581_55191582","chr14",55190581,55192581,2001,"+","chr14.55190581.55192581","chr14",55033845,55260030,226186,"+","NM_015589.6","SAMD4A","chr14",55191581,55191582,"+","DLGAP5","chr14_55191581_55191582_DLGAP5"
"41","chr14_55191584_55191585","chr14",55190584,55192584,2001,"+","chr14.55190584.55192584","chr14",55033845,55260030,226186,"+","NM_015589.6","SAMD4A","chr14",55191584,55191585,"+","DLGAP5","chr14_55191584_55191585_DLGAP5"
"42","chr14_55191595_55191596","chr14",55190595,55192595,2001,"+","chr14.55190595.55192595","chr14",55033845,55260030,226186,"+","NM_015589.6","SAMD4A","chr14",55191595,55191596,"+","DLGAP5","chr14_55191595_55191596_DLGAP5"
"43","chr14_55191597_55191598","chr14",55190597,55192597,2001,"+","chr14.55190597.55192597","chr14",55033845,55260030,226186,"+","NM_015589.6","SAMD4A","chr14",55191597,55191598,"+","DLGAP5","chr14_55191597_55191598_DLGAP5"
"44","chr14_55191607_55191608","chr14",55190607,55192607,2001,"+","chr14.55190607.55192607","chr14",55033845,55260030,226186,"+","NM_015589.6","SAMD4A","chr14",55191607,55191608,"+","DLGAP5","chr14_55191607_55191608_DLGAP5"
"45","chr17_64370244_64370245","chr17",64369244,64371244,2001,"+","chr17.64369244.64371244","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64370244,64370245,"+","PECAM1","chr17_64370244_64370245_PECAM1"
"46","chr17_64370414_64370415","chr17",64369414,64371414,2001,"+","chr17.64369414.64371414","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64370414,64370415,"+","PECAM1","chr17_64370414_64370415_PECAM1"
"47","chr17_64378866_64378867","chr17",64377866,64379866,2001,"+","chr17.64377866.64379866","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64378866,64378867,"+","PECAM1","chr17_64378866_64378867_PECAM1"
"48","chr17_64378873_64378874","chr17",64377873,64379873,2001,"+","chr17.64377873.64379873","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64378873,64378874,"+","PECAM1","chr17_64378873_64378874_PECAM1"
"49","chr17_64379091_64379092","chr17",64378091,64380091,2001,"+","chr17.64378091.64380091","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64379091,64379092,"+","PECAM1","chr17_64379091_64379092_PECAM1"
"50","chr17_64390591_64390592","chr17",64389591,64391591,2001,"+","chr17.64389591.64391591","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64390591,64390592,"+","PECAM1","chr17_64390591_64390592_PECAM1"
"51","chr17_64390674_64390675","chr17",64389674,64391674,2001,"+","chr17.64389674.64391674","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64390674,64390675,"+","PECAM1","chr17_64390674_64390675_PECAM1"
"52","chr17_64390684_64390685","chr17",64389684,64391684,2001,"+","chr17.64389684.64391684","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64390684,64390685,"+","PECAM1","chr17_64390684_64390685_PECAM1"
"53","chr17_64390842_64390843","chr17",64389842,64391842,2001,"+","chr17.64389842.64391842","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64390842,64390843,"+","PECAM1","chr17_64390842_64390843_PECAM1"
"54","chr17_64390859_64390860","chr17",64389859,64391859,2001,"+","chr17.64389859.64391859","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64390859,64390860,"+","PECAM1","chr17_64390859_64390860_PECAM1"
"55","chr17_64390860_64390861","chr17",64389860,64391860,2001,"+","chr17.64389860.64391860","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64390860,64390861,"+","PECAM1","chr17_64390860_64390861_PECAM1"
"56","chr17_64390861_64390862","chr17",64389861,64391861,2001,"+","chr17.64389861.64391861","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64390861,64390862,"+","PECAM1","chr17_64390861_64390862_PECAM1"
"57","chr17_64390862_64390863","chr17",64389862,64391862,2001,"+","chr17.64389862.64391862","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64390862,64390863,"+","PECAM1","chr17_64390862_64390863_PECAM1"
"58","chr17_64391258_64391259","chr17",64390258,64392258,2001,"+","chr17.64390258.64392258","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64391258,64391259,"+","PECAM1","chr17_64391258_64391259_PECAM1"
"59","chr17_64391274_64391275","chr17",64390274,64392274,2001,"+","chr17.64390274.64392274","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64391274,64391275,"+","PECAM1","chr17_64391274_64391275_PECAM1"
"60","chr17_64391290_64391291","chr17",64390290,64392290,2001,"+","chr17.64390290.64392290","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64391290,64391291,"+","PECAM1","chr17_64391290_64391291_PECAM1"
"61","chr17_64393183_64393184","chr17",64392183,64394183,2001,"+","chr17.64392183.64394183","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64393183,64393184,"+","PECAM1","chr17_64393183_64393184_PECAM1"
"62","chr17_64398390_64398391","chr17",64397390,64399390,2001,"+","chr17.64397390.64399390","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64398390,64398391,"+","PECAM1","chr17_64398390_64398391_PECAM1"
"63","chr17_64398397_64398398","chr17",64397397,64399397,2001,"+","chr17.64397397.64399397","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64398397,64398398,"+","PECAM1","chr17_64398397_64398398_PECAM1"
"64","chr17_64413775_64413776","chr17",64412775,64414775,2001,"+","chr17.64412775.64414775","chr17",64298730,64806861,508132,"+","NM_002737.3","PRKCA","chr17",64413775,64413776,"+","PECAM1","chr17_64413775_64413776_PECAM1"
"65","chr4_17817231_17817232","chr4",17816231,17818231,2001,"+","chr4.17816231.17818231","chr4",17812601,17846488,33888,"+","NM_022346.5","NCAPG","chr4",17817231,17817232,"+","NCAPG","chr4_17817231_17817232_NCAPG"
"66","chr4_17823698_17823699","chr4",17822698,17824698,2001,"+","chr4.17822698.17824698","chr4",17812601,17846488,33888,"+","NM_022346.5","NCAPG","chr4",17823698,17823699,"+","NCAPG","chr4_17823698_17823699_NCAPG"
"67","chr6_43770183_43770184","chr6",43769183,43771183,2001,"+","chr6.43769183.43771183","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770183,43770184,"+","VEGFA","chr6_43770183_43770184_VEGFA"
"68","chr6_43770210_43770211","chr6",43769210,43771210,2001,"+","chr6.43769210.43771210","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770210,43770211,"+","VEGFA","chr6_43770210_43770211_VEGFA"
"69","chr6_43770212_43770213","chr6",43769212,43771212,2001,"+","chr6.43769212.43771212","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770212,43770213,"+","VEGFA","chr6_43770212_43770213_VEGFA"
"70","chr6_43770706_43770707","chr6",43769706,43771706,2001,"+","chr6.43769706.43771706","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770706,43770707,"+","VEGFA","chr6_43770706_43770707_VEGFA"
"71","chr6_43770781_43770782","chr6",43769781,43771781,2001,"+","chr6.43769781.43771781","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770781,43770782,"+","VEGFA","chr6_43770781_43770782_VEGFA"
"72","chr6_43770792_43770793","chr6",43769792,43771792,2001,"+","chr6.43769792.43771792","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43770792,43770793,"+","VEGFA","chr6_43770792_43770793_VEGFA"
"73","chr6_43771082_43771083","chr6",43770082,43772082,2001,"+","chr6.43770082.43772082","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771082,43771083,"+","VEGFA","chr6_43771082_43771083_VEGFA"
"74","chr6_43771152_43771153","chr6",43770152,43772152,2001,"+","chr6.43770152.43772152","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771152,43771153,"+","VEGFA","chr6_43771152_43771153_VEGFA"
"75","chr6_43771208_43771209","chr6",43770208,43772208,2001,"+","chr6.43770208.43772208","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771208,43771209,"+","VEGFA","chr6_43771208_43771209_VEGFA"
"76","chr6_43771246_43771247","chr6",43770246,43772246,2001,"+","chr6.43770246.43772246","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771246,43771247,"+","VEGFA","chr6_43771246_43771247_VEGFA"
"77","chr6_43771991_43771992","chr6",43770991,43772991,2001,"+","chr6.43770991.43772991","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43771991,43771992,"+","VEGFA","chr6_43771991_43771992_VEGFA"
"78","chr6_43773171_43773172","chr6",43772171,43774171,2001,"+","chr6.43772171.43774171","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43773171,43773172,"+","VEGFA","chr6_43773171_43773172_VEGFA"
"79","chr6_43774352_43774353","chr6",43773352,43775352,2001,"+","chr6.43773352.43775352","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43774352,43774353,"+","VEGFA","chr6_43774352_43774353_VEGFA"
"80","chr6_43777719_43777720","chr6",43776719,43778719,2001,"+","chr6.43776719.43778719","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43777719,43777720,"+","VEGFA","chr6_43777719_43777720_VEGFA"
"81","chr6_43778171_43778172","chr6",43777171,43779171,2001,"+","chr6.43777171.43779171","chr6",43484826,44429137,944312,"+","NM_001318876.2","POLR1C","chr6",43778171,43778172,"+","VEGFA","chr6_43778171_43778172_VEGFA"
"82","chr7_55109722_55109723","chr7",55108722,55110722,2001,"+","chr7.55108722.55110722","chr7",55086709,55224632,137924,"+","NM_201283.2","EGFR","chr7",55109722,55109723,"+","EGFR","chr7_55109722_55109723_EGFR"
"83","chr7_55163752_55163753","chr7",55162752,55164752,2001,"+","chr7.55162752.55164752","chr7",55086709,55224632,137924,"+","NM_201283.2","EGFR","chr7",55163752,55163753,"+","EGFR","chr7_55163752_55163753_EGFR"
"84","chr7_55192810_55192811","chr7",55191810,55193810,2001,"+","chr7.55191810.55193810","chr7",55086709,55224632,137924,"+","NM_201283.2","EGFR","chr7",55192810,55192811,"+","EGFR","chr7_55192810_55192811_EGFR"
"85","chr7_55198271_55198272","chr7",55197271,55199271,2001,"+","chr7.55197271.55199271","chr7",55086709,55224632,137924,"+","NM_201283.2","EGFR","chr7",55198271,55198272,"+","EGFR","chr7_55198271_55198272_EGFR"
"86","chr7_55200572_55200573","chr7",55199572,55201572,2001,"+","chr7.55199572.55201572","chr7",55086709,55224632,137924,"+","NM_201283.2","EGFR","chr7",55200572,55200573,"+","EGFR","chr7_55200572_55200573_EGFR"
